mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time_ms
tadSyncid5id3.xml,ccn2.xml,ccn21,PASSED,10,10,5
ccn2.xml,tmi13.xml,tmi1310,PASSED,10,10,29
tmi13.xml,ccn2.xml,ccn210,PASSED,10,10,25
ccn2.xml,tadSyncid5id1.xml,tadSyncid5id11,TIMEOUT,10,10,5
tadSyncid5id1.xml,ccn2.xml,ccn210,PASSED,10,10,5
ccn2.xml,tmi6.xml,tmi610,PASSED,10,10,25
tmi6.xml,ccn2.xml,ccn28,PASSED,10,10,30
ccn2.xml,tadSyncid5id5.xml,tadSyncid5id51,TIMEOUT,10,10,5
tadSyncid5id5.xml,ccn2.xml,ccn210,PASSED,10,10,7
ccn2.xml,ccn1.xml,ccn11,PASSED,10,10,28
ccn1.xml,ccn2.xml,ccn29,PASSED,10,10,28
ccn2.xml,cxs2.xml,cxs29,PASSED,10,10,26
cxs2.xml,ccn2.xml,ccn23,FAILED,10,1,4
ccn2.xml,tadSyncid2id1.xml,tadSyncid2id110,PASSED,10,10,27
tadSyncid2id1.xml,ccn2.xml,ccn24,PASSED,10,10,4
ccn2.xml,tadSyncid4id4.xml,tadSyncid4id49,TIMEOUT,10,10,4
tadSyncid4id4.xml,ccn2.xml,ccn29,PASSED,10,10,5
ccn2.xml,tmi2.xml,tmi21,PASSED,10,10,27
tmi2.xml,ccn2.xml,ccn210,PASSED,10,10,26
ccn2.xml,tadSyncid1id0.xml,tadSyncid1id010,PASSED,10,10,27
tadSyncid1id0.xml,ccn2.xml,ccn21,PASSED,10,10,27
ccn2.xml,tadSyncid0id2.xml,tadSyncid0id25,PASSED,10,10,26
tadSyncid0id2.xml,ccn2.xml,ccn210,PASSED,10,10,29
ccn2.xml,tadSyncid4id3.xml,tadSyncid4id310,TIMEOUT,10,10,5
tadSyncid4id3.xml,ccn2.xml,ccn29,PASSED,10,10,6
ccn2.xml,tadSyncid1id5.xml,tadSyncid1id58,PASSED,10,10,26
tadSyncid1id5.xml,ccn2.xml,ccn22,PASSED,10,10,26
ccn2.xml,tadSyncid2id0.xml,tadSyncid2id010,PASSED,10,10,29
tadSyncid2id0.xml,ccn2.xml,ccn25,PASSED,10,10,5
ccn2.xml,tmi12.xml,tmi121,PASSED,10,10,26
tmi12.xml,ccn2.xml,ccn27,PASSED,10,10,29
ccn2.xml,smiTemplateid1.xml,smiTemplateid110,PASSED,10,10,26
smiTemplateid1.xml,ccn2.xml,ccn21,PASSED,10,10,27
ccn2.xml,tmi10.xml,tmi101,PASSED,10,10,25
tmi10.xml,ccn2.xml,ccn21,PASSED,10,10,34
ccn2.xml,tadSyncid3id3.xml,tadSyncid3id35,PASSED,10,10,29
tadSyncid3id3.xml,ccn2.xml,ccn27,PASSED,10,10,26
ccn2.xml,tadSyncid0id5.xml,tadSyncid0id55,PASSED,10,10,25
tadSyncid0id5.xml,ccn2.xml,ccn29,PASSED,10,10,28
ccn2.xml,tadSyncid5id2.xml,tadSyncid5id21,PASSED,10,10,27
tadSyncid5id2.xml,ccn2.xml,ccn210,PASSED,10,10,5
ccn2.xml,tmi11.xml,tmi1110,PASSED,10,10,25
tmi11.xml,ccn2.xml,ccn28,PASSED,10,10,35
tadSyncid3id4.xml,tadSyncid2id4.xml,tadSyncid2id45,PASSED,10,10,27
tadSyncid2id4.xml,tadSyncid3id4.xml,tadSyncid3id43,PASSED,10,10,5
tadSyncid3id4.xml,cxs1.xml,cxs110,PASSED,10,10,26
cxs1.xml,tadSyncid3id4.xml,tadSyncid3id49,FAILED,10,1,4
tadSyncid3id4.xml,smiTemplateid4.xml,smiTemplateid47,PASSED,10,10,26
smiTemplateid4.xml,tadSyncid3id4.xml,tadSyncid3id41,PASSED,10,10,23
tadSyncid3id4.xml,tadSyncid0id0.xml,tadSyncid0id09,PASSED,10,10,26
tadSyncid0id0.xml,tadSyncid3id4.xml,tadSyncid3id44,PASSED,10,10,26
tadSyncid3id4.xml,tadSyncid3id0.xml,tadSyncid3id09,PASSED,10,10,25
tadSyncid3id0.xml,tadSyncid3id4.xml,tadSyncid3id49,PASSED,10,10,26
