delSyncNG_Template15.xml,delSync_Template015.xml,false,2023-09-30T08:20:02.384,2023-09-30T08:20:02.449,65
delSyncNG_Template016.xml,delSync_Template24.xml,false,2023-09-30T08:20:02.384,2023-09-30T08:20:02.445,61
delSyncNG_Template016.xml,delSync_Template015.xml,false,2023-09-30T08:20:02.384,2023-09-30T08:20:02.433,49
delSyncNG_Template016.xml,delSyncNG_Template15.xml,false,2023-09-30T08:20:02.375,2023-09-30T08:20:02.437,62
delSyncNG_Template15.xml,delSync_Template24.xml,false,2023-09-30T08:20:02.385,2023-09-30T08:20:02.433,48
delSyncNG_Template016.xml,delSync_Template17.xml,false,2023-09-30T08:20:02.387,2023-09-30T08:20:02.462,75
delSyncNG_Template15.xml,delSync_Template17.xml,false,2023-09-30T08:20:02.395,2023-09-30T08:20:02.461,66
delSync_Template015.xml,delSync_Template24.xml,false,2023-09-30T08:20:02.387,2023-09-30T08:20:02.461,74
delSync_Template015.xml,delSync_Template17.xml,false,2023-09-30T08:20:02.395,2023-09-30T08:20:02.463,68
delSync_Template24.xml,delSync_Template17.xml,false,2023-09-30T08:20:02.396,2023-09-30T08:20:02.463,67
delSync_Template015.xml,delSync_Template013.xml,false,2023-09-30T08:20:02.396,2023-09-30T08:20:02.478,82
delSyncNG_Template016.xml,delSync_Template013.xml,false,2023-09-30T08:20:02.396,2023-09-30T08:20:02.479,83
delSync_Template17.xml,delSync_Template013.xml,false,2023-09-30T08:20:02.396,2023-09-30T08:20:02.491,95
delSync_Template24.xml,delSync_Template013.xml,false,2023-09-30T08:20:02.396,2023-09-30T08:20:02.493,97
delSyncNG_Template15.xml,delSync_Template013.xml,false,2023-09-30T08:20:02.396,2023-09-30T08:20:02.493,97
delSyncNG_Template016.xml,delSyncNG_Template6.xml,false,2023-09-30T08:20:02.396,2023-09-30T08:20:02.495,99
delSyncNG_Template15.xml,delSyncNG_Template6.xml,false,2023-09-30T08:20:02.397,2023-09-30T08:20:02.499,102
delSync_Template015.xml,delSyncNG_Template6.xml,false,2023-09-30T08:20:02.397,2023-09-30T08:20:02.508,111
delSync_Template17.xml,delSyncNG_Template6.xml,false,2023-09-30T08:20:02.397,2023-09-30T08:20:02.509,112
delSync_Template013.xml,delSyncNG_Template6.xml,false,2023-09-30T08:20:02.397,2023-09-30T08:20:02.513,116
delSync_Template24.xml,delSyncNG_Template6.xml,false,2023-09-30T08:20:02.397,2023-09-30T08:20:02.520,123
delSyncNG_Template15.xml,delSyncNG_Template024.xml,false,2023-09-30T08:20:02.398,2023-09-30T08:20:02.522,124
delSyncNG_Template016.xml,delSyncNG_Template024.xml,false,2023-09-30T08:20:02.397,2023-09-30T08:20:02.522,125
delSync_Template015.xml,delSyncNG_Template024.xml,false,2023-09-30T08:20:02.398,2023-09-30T08:20:02.528,130
delSync_Template17.xml,delSyncNG_Template024.xml,false,2023-09-30T08:20:02.398,2023-09-30T08:20:02.535,137
delSync_Template013.xml,delSyncNG_Template024.xml,false,2023-09-30T08:20:02.398,2023-09-30T08:20:02.538,140
delSync_Template24.xml,delSyncNG_Template024.xml,false,2023-09-30T08:20:02.398,2023-09-30T08:20:02.538,140
delSyncNG_Template6.xml,delSyncNG_Template024.xml,false,2023-09-30T08:20:02.398,2023-09-30T08:20:02.540,142
delSyncNG_Template016.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.400,2023-09-30T08:20:02.543,143
delSync_Template24.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.401,2023-09-30T08:20:02.549,148
delSyncNG_Template15.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.401,2023-09-30T08:20:02.552,151
delSync_Template015.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.401,2023-09-30T08:20:02.553,152
delSync_Template17.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.401,2023-09-30T08:20:02.555,154
delSync_Template013.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.559,157
delSyncNG_Template024.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.565,163
delSyncNG_Template6.xml,delSyncNG_Template5.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.566,164
delSyncNG_Template016.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.567,165
delSyncNG_Template15.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.571,169
delSync_Template015.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.573,171
delSync_Template24.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.577,175
delSync_Template013.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.578,176
delSync_Template17.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.580,178
delSyncNG_Template6.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.587,185
delSyncNG_Template024.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.402,2023-09-30T08:20:02.588,186
delSyncNG_Template016.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.592,189
delSyncNG_Template5.xml,delSync_Template08.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.592,189
delSyncNG_Template15.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.593,190
delSync_Template015.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.598,195
delSync_Template24.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.602,199
delSyncNG_Template6.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.605,202
delSync_Template013.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.607,204
delSync_Template17.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.607,204
delSyncNG_Template5.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.614,211
delSyncNG_Template024.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.403,2023-09-30T08:20:02.614,211
delSync_Template08.xml,delSync_Template021.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.620,216
delSyncNG_Template15.xml,delSyncNG_Template23.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.621,217
delSyncNG_Template016.xml,delSyncNG_Template23.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.622,218
delSync_Template24.xml,delSyncNG_Template23.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.630,226
delSync_Template17.xml,delSyncNG_Template23.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.632,228
delSyncNG_Template6.xml,delSyncNG_Template23.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.632,228
delSync_Template015.xml,delSyncNG_Template23.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.634,230
delSync_Template013.xml,delSyncNG_Template23.xml,false,2023-09-30T08:20:02.404,2023-09-30T08:20:02.635,231
