ccn4,tadSyncid9id12.xml,false,117
ccn4,tadSyncid6id13.xml,false,39
ccn4,tmi9.xml,false,33
ccn4,tadSyncid10id9.xml,false,30
ccn4,tadSyncid1id8.xml,false,25
ccn4,tadSyncid8id12.xml,false,35
ccn4,tadSyncid11id6.xml,false,34
ccn4,tadSyncid5id9.xml,false,27
ccn4,tadSyncid11id3.xml,false,25
ccn4,smiNoRedundantTemplateid10.xml,false,25
ccn4,tadSyncid1id2.xml,false,25
ccn4,tadSyncid11id9.xml,false,19
ccn4,tadSyncid4id1.xml,false,25
ccn4,smiTemplateid10.xml,false,24
ccn4,tmi17.xml,false,22
ccn4,smiTemplateid5.xml,false,25
ccn4,tadSyncid4id10.xml,false,22
ccn4,tadSyncid12id13.xml,false,23
ccn4,smiTemplateid2.xml,false,27
ccn4,tadSyncid9id7.xml,false,24
ccn4,tadSyncid12id8.xml,false,24
ccn4,tadSyncid8id10.xml,false,30
ccn4,tadSyncid10id7.xml,false,20
ccn4,tadSyncid12id4.xml,false,21
ccn4,ccn2.xml,true,24
ccn4,tadSyncid3id4.xml,false,24
ccn4,tadSyncid2id4.xml,false,24
ccn4,tadSyncid8id8.xml,false,22
ccn4,tadSyncid9id8.xml,false,25
ccn4,tadSyncid13id4.xml,false,26
ccn4,cxl1.xml,true,20
ccn4,tadSyncid10id1.xml,false,19
ccn4,tadSyncid11id8.xml,false,25
ccn4,tadSyncid10id11.xml,false,21
ccn4,tadSyncid11id11.xml,false,24
ccn4,tadSyncid12id6.xml,false,20
ccn4,smiNoRedundantTemplateid5.xml,false,26
ccn4,tadSyncid13id1.xml,false,18
ccn4,tadSyncid7id9.xml,false,23
ccn4,cxs1.xml,true,23
ccn4,tmi15.xml,false,19
ccn4,smiTemplateid4.xml,false,24
ccn4,tadSyncid9id6.xml,false,25
ccn4,tadSyncid10id4.xml,false,19
ccn4,tadSyncid8id3.xml,false,22
ccn4,tadSyncid0id0.xml,false,22
ccn4,tadSyncid6id9.xml,false,20
ccn4,smiTemplateid6.xml,false,24
ccn4,tadSyncid13id0.xml,false,21
ccn4,tadSyncid3id0.xml,false,27
ccn4,tadSyncid7id0.xml,false,25
ccn4,cxs4.xml,true,21
ccn4,tadSyncid12id10.xml,false,30
ccn4,tadSyncid9id1.xml,false,24
ccn4,cxl3.xml,true,21
ccn4,tmi4.xml,false,29
ccn4,tadSyncid10id12.xml,false,24
ccn4,tadSyncid0id3.xml,false,30
ccn4,tadSyncid5id11.xml,false,23
ccn4,tadSyncid10id13.xml,false,28
ccn4,tadSyncid7id8.xml,false,21
ccn4,tadSyncid13id7.xml,false,19
ccn4,tmi7.xml,false,24
ccn4,tadSyncid6id8.xml,false,25
ccn4,tadSyncid6id11.xml,false,26
ccn4,tadSyncid10id3.xml,false,29
ccn4,tadSyncid5id4.xml,false,22
ccn4,tmi5.xml,false,24
ccn4,tadSyncid5id10.xml,false,28
ccn4,tadSyncid3id6.xml,false,23
ccn4,tadSyncid4id12.xml,false,24
ccn4,smiTemplateid3.xml,false,20
ccn4,tadSyncid5id7.xml,false,31
ccn4,tadSyncid6id4.xml,false,29
ccn4,tadSyncid7id13.xml,false,28
ccn4,ccn5.xml,true,21
ccn4,tadSyncid7id7.xml,false,27
ccn4,tadSyncid0id4.xml,false,24
ccn4,tmi16.xml,false,22
ccn4,tadSyncid6id6.xml,false,27
ccn4,tadSyncid10id5.xml,false,22
ccn4,tadSyncid13id2.xml,false,23
ccn4,tadSyncid1id1.xml,false,26
ccn4,tadSyncid1id10.xml,false,21
ccn4,tadSyncid6id2.xml,false,29
ccn4,ccn7.xml,true,23
ccn4,tadSyncid1id12.xml,false,21
ccn4,tadSyncid7id1.xml,false,24
ccn4,tadSyncid3id1.xml,false,22
ccn4,tadSyncid4id13.xml,false,22
ccn4,tadSyncid3id10.xml,false,21
ccn4,tadSyncid8id6.xml,false,22
ccn4,tadSyncid11id1.xml,false,22
ccn4,tadSyncid1id4.xml,false,17
ccn4,tadSyncid11id2.xml,false,22
ccn4,tadSyncid11id12.xml,false,19
ccn4,tadSyncid10id2.xml,false,25
ccn4,tadSyncid2id3.xml,false,20
ccn4,ccn3.xml,true,19
ccn4,tadSyncid7id2.xml,false,21
ccn4,tadSyncid4id8.xml,false,22
ccn4,smiTemplateid9.xml,false,20
ccn4,tadSyncid5id3.xml,false,23
ccn4,tadSyncid13id3.xml,false,23
ccn4,tadSyncid7id5.xml,false,19
ccn4,tmi13.xml,false,23
ccn4,tadSyncid0id1.xml,false,20
ccn4,tadSyncid1id6.xml,false,22
ccn4,tadSyncid0id6.xml,false,25
ccn4,ccn8.xml,true,19
ccn4,tadSyncid5id6.xml,false,22
ccn4,tadSyncid8id9.xml,false,22
ccn4,tadSyncid0id12.xml,false,20
ccn4,tadSyncid1id7.xml,false,22
ccn4,tadSyncid12id9.xml,false,20
ccn4,tadSyncid3id12.xml,false,26
ccn4,tadSyncid7id10.xml,false,26
ccn4,tadSyncid4id2.xml,false,23
ccn4,tadSyncid2id2.xml,false,21
ccn4,tadSyncid2id12.xml,false,21
ccn4,tadSyncid4id11.xml,false,27
ccn4,tadSyncid0id11.xml,false,28
ccn4,smiTemplateid0.xml,false,28
ccn4,tadSyncid12id3.xml,false,26
ccn4,tadSyncid12id7.xml,false,23
ccn4,tadSyncid8id13.xml,false,26
ccn4,tadSyncid13id11.xml,false,21
ccn4,tmi6.xml,false,23
ccn4,tadSyncid8id2.xml,false,21
ccn4,smiTemplateid12.xml,false,23
ccn4,tadSyncid5id5.xml,false,26
ccn4,tadSyncid12id12.xml,false,21
ccn4,tadSyncid9id3.xml,false,26
ccn4,tadSyncid7id11.xml,false,23
ccn4,tadSyncid0id10.xml,false,22
ccn4,tadSyncid12id2.xml,false,22
ccn4,tmi14.xml,false,20
ccn4,tadSyncid3id7.xml,false,25
ccn4,cxl4.xml,true,22
ccn4,tadSyncid4id0.xml,false,19
ccn4,ccn1.xml,true,18
ccn4,cxs2.xml,true,23
ccn4,cxs3.xml,true,22
ccn4,tadSyncid10id10.xml,false,19
ccn4,cxl2.xml,true,18
ccn4,tadSyncid6id3.xml,false,23
ccn4,ccn6.xml,true,24
ccn4,tadSyncid8id5.xml,false,20
ccn4,tadSyncid2id1.xml,false,28
ccn4,tmi8.xml,false,22
ccn4,tadSyncid4id4.xml,false,21
ccn4,tadSyncid2id7.xml,false,22
ccn4,tadSyncid6id10.xml,false,20
ccn4,tadSyncid7id6.xml,false,23
ccn4,tadSyncid11id5.xml,false,25
ccn4,tadSyncid3id11.xml,false,20
ccn4,tmi2.xml,false,25
ccn4,tadSyncid3id13.xml,false,20
ccn4,tadSyncid9id5.xml,false,22
ccn4,tadSyncid2id11.xml,false,22
ccn4,tadSyncid8id11.xml,false,19
ccn4,tadSyncid1id0.xml,false,24
ccn4,tadSyncid2id13.xml,false,19
ccn4,tadSyncid4id6.xml,false,19
ccn4,tadSyncid0id7.xml,false,22
ccn4,tadSyncid11id4.xml,false,19
ccn4,tadSyncid6id5.xml,false,23
ccn4,tadSyncid9id0.xml,false,19
ccn4,tadSyncid7id12.xml,false,20
ccn4,tadSyncid2id10.xml,false,22
ccn4,tadSyncid4id9.xml,false,20
ccn4,tadSyncid1id11.xml,false,26
ccn4,tadSyncid0id2.xml,false,22
ccn4,tadSyncid1id9.xml,false,24
ccn4,tadSyncid11id7.xml,false,24
ccn4,tadSyncid13id8.xml,false,21
ccn4,tadSyncid11id13.xml,false,20
ccn4,tadSyncid9id4.xml,false,23
ccn4,tadSyncid1id3.xml,false,19
ccn4,tadSyncid4id3.xml,false,23
ccn4,tadSyncid2id9.xml,false,19
ccn4,tadSyncid5id8.xml,false,22
ccn4,tadSyncid5id12.xml,false,22
ccn4,tadSyncid10id0.xml,false,20
ccn4,tadSyncid8id4.xml,false,28
ccn4,tadSyncid8id1.xml,false,22
ccn4,tadSyncid12id5.xml,false,28
ccn4,tadSyncid3id8.xml,false,19
ccn4,tadSyncid1id5.xml,false,19
ccn4,tadSyncid11id0.xml,false,24
ccn4,tadSyncid6id12.xml,false,19
ccn4,tadSyncid12id0.xml,false,24
ccn4,smiTemplateid8.xml,false,23
ccn4,tadSyncid0id8.xml,false,20
ccn4,tadSyncid9id2.xml,false,23
ccn4,tadSyncid13id6.xml,false,20
ccn4,tadSyncid0id9.xml,false,24
ccn4,tadSyncid9id11.xml,false,23
ccn4,tadSyncid6id0.xml,false,22
ccn4,tmi18.xml,false,23
ccn4,tadSyncid4id7.xml,false,21
ccn4,tadSyncid6id1.xml,false,21
ccn4,tadSyncid2id0.xml,false,26
ccn4,smiTemplateid1.xml,false,22
ccn4,tmi10.xml,false,23
ccn4,tadSyncid5id13.xml,false,23
ccn4,tadSyncid12id1.xml,false,20
ccn4,smiTemplateid11.xml,false,24
ccn4,tadSyncid3id3.xml,false,21
ccn4,tadSyncid0id5.xml,false,27
ccn4,tadSyncid8id0.xml,false,23
ccn4,tadSyncid9id9.xml,false,22
ccn4,tadSyncid13id5.xml,false,25
ccn4,tadSyncid13id10.xml,false,24
ccn4,tadSyncid3id5.xml,false,22
ccn4,tadSyncid2id6.xml,false,28
ccn4,tadSyncid3id9.xml,false,22
ccn4,tadSyncid2id8.xml,false,26
ccn4,tadSyncid5id2.xml,false,20
ccn4,tadSyncid9id13.xml,false,21
ccn4,tadSyncid13id13.xml,false,23
tadSyncid9id12,tadSyncid6id13.xml,false,25
tadSyncid9id12,tmi9.xml,false,25
tadSyncid9id12,tadSyncid10id9.xml,false,26
tadSyncid9id12,tadSyncid1id8.xml,false,24
tadSyncid9id12,tadSyncid8id12.xml,false,20
tadSyncid9id12,tadSyncid11id6.xml,false,25
tadSyncid9id12,tadSyncid5id9.xml,false,22
tadSyncid9id12,tadSyncid11id3.xml,false,24
tadSyncid9id12,smiNoRedundantTemplateid10.xml,false,20
tadSyncid9id12,tadSyncid1id2.xml,false,23
tadSyncid9id12,tadSyncid11id9.xml,false,23
tadSyncid9id12,tadSyncid4id1.xml,false,24
tadSyncid9id12,smiTemplateid10.xml,false,22
tadSyncid9id12,tmi17.xml,false,21
tadSyncid9id12,smiTemplateid5.xml,false,20
tadSyncid9id12,tadSyncid4id10.xml,false,23
tadSyncid9id12,tadSyncid12id13.xml,false,20
tadSyncid9id12,smiTemplateid2.xml,false,24
tadSyncid9id12,tadSyncid9id7.xml,false,21
tadSyncid9id12,tadSyncid12id8.xml,false,32
tadSyncid9id12,tadSyncid8id10.xml,false,20
tadSyncid9id12,tadSyncid10id7.xml,false,22
tadSyncid9id12,tadSyncid12id4.xml,false,24
tadSyncid9id12,ccn2.xml,false,22
tadSyncid9id12,tadSyncid3id4.xml,false,20
tadSyncid9id12,tadSyncid2id4.xml,false,23
tadSyncid9id12,tadSyncid8id8.xml,false,22
tadSyncid9id12,tadSyncid9id8.xml,false,22
tadSyncid9id12,tadSyncid13id4.xml,false,24
tadSyncid9id12,cxl1.xml,false,23
tadSyncid9id12,tadSyncid10id1.xml,false,29
tadSyncid9id12,tadSyncid11id8.xml,false,21
tadSyncid9id12,tadSyncid10id11.xml,false,26
tadSyncid9id12,tadSyncid11id11.xml,false,21
tadSyncid9id12,tadSyncid12id6.xml,false,26
tadSyncid9id12,smiNoRedundantTemplateid5.xml,false,22
tadSyncid9id12,tadSyncid13id1.xml,false,22
tadSyncid9id12,tadSyncid7id9.xml,false,28
tadSyncid9id12,cxs1.xml,false,23
tadSyncid9id12,tmi15.xml,false,25
tadSyncid9id12,smiTemplateid4.xml,false,20
tadSyncid9id12,tadSyncid9id6.xml,false,22
tadSyncid9id12,tadSyncid10id4.xml,false,21
tadSyncid9id12,tadSyncid8id3.xml,false,23
tadSyncid9id12,tadSyncid0id0.xml,false,21
tadSyncid9id12,tadSyncid6id9.xml,false,24
tadSyncid9id12,smiTemplateid6.xml,false,29
tadSyncid9id12,tadSyncid13id0.xml,false,21
tadSyncid9id12,tadSyncid3id0.xml,false,23
tadSyncid9id12,tadSyncid7id0.xml,false,21
tadSyncid9id12,cxs4.xml,false,26
tadSyncid9id12,tadSyncid12id10.xml,false,22
tadSyncid9id12,tadSyncid9id1.xml,false,24
tadSyncid9id12,cxl3.xml,false,21
tadSyncid9id12,tmi4.xml,false,24
tadSyncid9id12,tadSyncid10id12.xml,false,27
tadSyncid9id12,tadSyncid0id3.xml,false,23
tadSyncid9id12,tadSyncid5id11.xml,false,23
tadSyncid9id12,tadSyncid10id13.xml,false,20
tadSyncid9id12,tadSyncid7id8.xml,false,23
tadSyncid9id12,tadSyncid13id7.xml,false,20
tadSyncid9id12,tmi7.xml,false,23
tadSyncid9id12,tadSyncid6id8.xml,false,21
tadSyncid9id12,tadSyncid6id11.xml,false,27
tadSyncid9id12,tadSyncid10id3.xml,false,29
tadSyncid9id12,tadSyncid5id4.xml,false,22
tadSyncid9id12,tmi5.xml,false,30
tadSyncid9id12,tadSyncid5id10.xml,false,31
tadSyncid9id12,tadSyncid3id6.xml,false,27
tadSyncid9id12,tadSyncid4id12.xml,false,35
tadSyncid9id12,smiTemplateid3.xml,false,38
tadSyncid9id12,tadSyncid5id7.xml,false,32
tadSyncid9id12,tadSyncid6id4.xml,false,33
tadSyncid9id12,tadSyncid7id13.xml,false,35
tadSyncid9id12,ccn5.xml,false,34
