mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time
tmi1.xml,tadSyncid0id0.xml,Template3,TIMEOUT,2,2,383
tadSyncid3id0.xml,tmi1.xml,Template1,TIMEOUT,3,3,379
tmi1.xml,tadSyncid3id0.xml,Template4,FAILED,3,3,8
tmi4.xml,tmi1.xml,Template2,TIMEOUT,2,2,403
tadSyncid0id3.xml,tmi1.xml,Template3,TIMEOUT,3,3,380
tmi1.xml,tadSyncid0id3.xml,Template2,FAILED,3,2,6
tadSyncid0id4.xml,tmi1.xml,Template1,TIMEOUT,3,3,379
tmi1.xml,tadSyncid0id4.xml,Template4,FAILED,3,1,9
tadSyncid3id2.xml,tmi1.xml,Template2,TIMEOUT,3,3,388
tmi1.xml,tadSyncid3id2.xml,Template4,FAILED,3,3,9
tadSyncid5id0.xml,tmi1.xml,Template1,TIMEOUT,2,2,135
tmi1.xml,tadSyncid5id0.xml,Template3,FAILED,2,1,7
tmi1.xml,tadSyncid3id1.xml,Template3,FAILED,2,3,6
tadSyncid3id1.xml,tmi1.xml,Template2,TIMEOUT,2,2,385
tadSyncid1id4.xml,tmi1.xml,Template1,TIMEOUT,2,2,385
tmi1.xml,tadSyncid1id4.xml,Template3,FAILED,2,1,7
tadSyncid2id3.xml,tmi1.xml,Template3,TIMEOUT,3,3,142
tmi1.xml,tadSyncid2id3.xml,Template2,FAILED,3,1,7
tadSyncid5id3.xml,tmi1.xml,Template2,TIMEOUT,2,2,171
tmi1.xml,tadSyncid5id3.xml,Template3,FAILED,2,1,7
tmi13.xml,tmi1.xml,Template1,FAILED,2,2,7
tmi1.xml,tadSyncid5id1.xml,Template2,FAILED,1,1,7
tadSyncid5id1.xml,tmi1.xml,Template1,TIMEOUT,1,1,148
tmi1.xml,tmi6.xml,Template2,TIMEOUT,2,2,404
tmi6.xml,tmi1.xml,Template2,TIMEOUT,2,2,431
tadSyncid5id5.xml,tmi1.xml,Template1,TIMEOUT,1,1,150
tmi1.xml,tadSyncid5id5.xml,Template2,FAILED,1,1,8
tmi1.xml,ccn1.xml,Template1,TIMEOUT,1,1,482
ccn1.xml,tmi1.xml,Template1,TIMEOUT,1,1,514
tmi1.xml,tadSyncid2id1.xml,Template3,FAILED,2,1,9
tadSyncid2id1.xml,tmi1.xml,Template2,TIMEOUT,2,2,179
tadSyncid4id4.xml,tmi1.xml,Template1,TIMEOUT,2,2,187
tmi1.xml,tadSyncid4id4.xml,Template2,FAILED,2,2,222
tmi2.xml,tmi1.xml,Template2,TIMEOUT,2,2,557
tmi1.xml,tmi2.xml,Template1,TIMEOUT,2,2,549
tadSyncid1id0.xml,tmi1.xml,Template2,TIMEOUT,2,2,514
tmi1.xml,tadSyncid1id0.xml,Template3,FAILED,2,3,8
tadSyncid0id2.xml,tmi1.xml,Template1,TIMEOUT,3,3,580
tmi1.xml,tadSyncid0id2.xml,Template4,FAILED,3,2,11
tadSyncid4id3.xml,tmi1.xml,Template1,TIMEOUT,3,3,178
tmi1.xml,tadSyncid4id3.xml,Template4,FAILED,3,1,9
tmi1.xml,tadSyncid1id5.xml,Template2,FAILED,1,1,11
tadSyncid1id5.xml,tmi1.xml,Template1,TIMEOUT,1,1,565
tadSyncid2id0.xml,tmi1.xml,Template3,TIMEOUT,3,3,177
tmi1.xml,tadSyncid2id0.xml,Template4,FAILED,3,3,10
tmi1.xml,tmi12.xml,Template2,TIMEOUT,2,2,549
tmi12.xml,tmi1.xml,Template2,TIMEOUT,2,2,580
smiTemplateid1.xml,tmi1.xml,Template2,FAILED,3,1,10
tmi10.xml,tmi1.xml,Template2,TIMEOUT,2,2,566
tmi1.xml,tmi10.xml,Template2,TIMEOUT,2,2,509
tadSyncid3id3.xml,tmi1.xml,Template1,TIMEOUT,2,2,458
tmi1.xml,tadSyncid3id3.xml,Template3,TIMEOUT,2,2,477
tmi1.xml,tadSyncid0id5.xml,Template3,FAILED,2,3,8
tadSyncid0id5.xml,tmi1.xml,Template1,TIMEOUT,2,2,469
tmi1.xml,tadSyncid5id2.xml,Template2,FAILED,2,2,9
tadSyncid5id2.xml,tmi1.xml,Template1,TIMEOUT,2,2,168
tmi11.xml,tmi1.xml,Template3,TIMEOUT,2,2,532
tmi1.xml,tmi11.xml,Template2,TIMEOUT,2,2,507
tadSyncid1id2.xml,tadSyncid4id1.xml,Template1,FAILED,3,3,8
tadSyncid4id1.xml,tadSyncid1id2.xml,Template1,TIMEOUT,3,3,180
ccn2.xml,tadSyncid1id2.xml,Template3,FAILED,2,3,7
tadSyncid1id2.xml,ccn2.xml,Template1,TIMEOUT,2,2,470
tadSyncid3id4.xml,tadSyncid1id2.xml,Template3,TIMEOUT,4,4,457
tadSyncid1id2.xml,tadSyncid3id4.xml,Template3,TIMEOUT,4,4,494
tadSyncid1id2.xml,tadSyncid2id4.xml,Template1,TIMEOUT,3,3,483
tadSyncid2id4.xml,tadSyncid1id2.xml,Template3,TIMEOUT,3,3,159
smiTemplateid4.xml,tadSyncid1id2.xml,Template6,FAILED,4,2,8
tadSyncid1id2.xml,tadSyncid0id0.xml,Template1,TIMEOUT,3,3,520
tadSyncid0id0.xml,tadSyncid1id2.xml,Template3,TIMEOUT,3,3,526
tadSyncid3id0.xml,tadSyncid1id2.xml,Template3,TIMEOUT,4,4,483
tadSyncid1id2.xml,tadSyncid3id0.xml,Template2,TIMEOUT,4,4,487
tmi4.xml,tadSyncid1id2.xml,Template4,FAILED,3,4,8
tadSyncid0id3.xml,tadSyncid1id2.xml,Template3,TIMEOUT,4,4,474
tadSyncid1id2.xml,tadSyncid0id3.xml,Template2,FAILED,4,1,10
tadSyncid1id2.xml,tadSyncid0id4.xml,Template1,TIMEOUT,4,4,492
tadSyncid0id4.xml,tadSyncid1id2.xml,Template4,TIMEOUT,4,4,499
tadSyncid1id2.xml,tadSyncid3id2.xml,Template2,TIMEOUT,2,2,467
tadSyncid3id2.xml,tadSyncid1id2.xml,Template2,TIMEOUT,2,2,475
tadSyncid5id0.xml,tadSyncid1id2.xml,Template2,TIMEOUT,3,3,163
tadSyncid1id2.xml,tadSyncid5id0.xml,Template1,FAILED,3,1,8
tadSyncid1id2.xml,tadSyncid3id1.xml,Template2,TIMEOUT,3,3,468
